2024-02-05 13:25:38.596298: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer.so.6'; dlerror: libnvinfer.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596395: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer_plugin.so.6'; dlerror: libnvinfer_plugin.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596403: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:30] Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2024-02-05 13:25:41.169140: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2024-02-05 13:25:41.217861: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1555] Found device 0 with properties: 
pciBusID: 0000:17:00.0 name: NVIDIA A100 80GB PCIe MIG 1g.10gb computeCapability: 8.0
coreClock: 1.41GHz coreCount: 14 deviceMemorySize: 9.50GiB deviceMemoryBandwidth: 225.30GiB/s
2024-02-05 13:25:41.218022: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.1'; dlerror: libcudart.so.10.1: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.220000: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcublas.so.10
2024-02-05 13:25:41.220849: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcufft.so.10
2024-02-05 13:25:41.221083: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcurand.so.10
2024-02-05 13:25:41.222704: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusolver.so.10
2024-02-05 13:25:41.223496: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusparse.so.10
2024-02-05 13:25:41.223597: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.223604: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1592] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2024-02-05 13:25:41.236927: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2024-02-05 13:25:41.253508: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2800000000 Hz
2024-02-05 13:25:41.253639: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c6cdd50 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.253646: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2024-02-05 13:25:41.309871: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c1c82e0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.309895: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): NVIDIA A100 80GB PCIe MIG 1g.10gb, Compute Capability 8.0
2024-02-05 13:25:41.309989: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1096] Device interconnect StreamExecutor with strength 1 edge matrix:
2024-02-05 13:25:41.309999: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1102]      
=======> train step: 960000, lr: 0.000010, total_loss: 18.59,                  box_loss: 2.67, conf_loss: 15.38, category_loss: 0.55
=======> train step: 973590, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973591, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973592, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973593, lr: 0.000010, total_loss: 0.45,                  box_loss: 0.41, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973594, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.03, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973595, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973596, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973597, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973598, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973599, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973600, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973601, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973602, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973603, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973604, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.32, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973605, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973606, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973607, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973608, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973609, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973610, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973611, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973612, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973613, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973614, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973615, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973616, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973617, lr: 0.000010, total_loss: 0.41,                  box_loss: 0.37, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973618, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973619, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973620, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973621, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973622, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973623, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973624, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973625, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973626, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973627, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973628, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973629, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973630, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973631, lr: 0.000010, total_loss: 0.38,                  box_loss: 0.35, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973632, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973633, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973634, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973635, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973636, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973637, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973638, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973639, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973640, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973641, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973642, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.32, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973643, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973644, lr: 0.000010, total_loss: 0.40,                  box_loss: 0.36, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973645, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973646, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973647, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973648, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973649, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973650, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973651, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973652, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973653, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973654, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973655, lr: 0.000010, total_loss: 0.44,                  box_loss: 0.40, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973656, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973657, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973658, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973659, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973660, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973661, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973662, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973663, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973664, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973665, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.32, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973666, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973667, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973668, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973669, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973670, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973671, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973672, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973673, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973674, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973675, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973676, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973677, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973678, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973679, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973680, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973681, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973682, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.33, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973683, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973684, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973685, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973686, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973687, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973688, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973689, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973690, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973691, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973692, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973693, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973694, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973695, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973696, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973697, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973698, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973699, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973700, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973701, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973702, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973703, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973704, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.32, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973705, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973706, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973707, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973708, lr: 0.000010, total_loss: 0.49,                  box_loss: 0.46, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973709, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973710, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973711, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973712, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973713, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973714, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973715, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973716, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973717, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973718, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973719, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973720, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973721, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973722, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973723, lr: 0.000010, total_loss: 0.38,                  box_loss: 0.34, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973724, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973725, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973726, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973727, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973728, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973729, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973730, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973731, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973732, lr: 0.000010, total_loss: 0.58,                  box_loss: 0.53, conf_loss: 0.00, category_loss: 0.05
=======> train step: 973733, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973734, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973735, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973736, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973737, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973738, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973739, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 973740, lr: 0.000010, total_loss: 0.41,                  box_loss: 0.38, conf_loss: 0.00, category_loss: 0.03
=======> train step: 973741, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 973742, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
